venue_id,venue_name,city,country,research_priority,candidate_source,item_name,item_priority,kind,confidence,catalog_id,why_for_visitor,notes
berlin-zoo,Berlin Zoo,Berlin,Germany,2,template:generic_zoo,Tortoise,4,animal,template,galapagos-tortoise,"Slow, close views",
hong-kong-ocean-park,Ocean Park Hong Kong,Hong Kong,Hong Kong,2,template:generic_zoo,Elephant,1,animal,template,african-elephant,"Large, memorable; confirm African vs Asian",
hong-kong-ocean-park,Ocean Park Hong Kong,Hong Kong,Hong Kong,2,template:generic_zoo,Giraffe,1,animal,template,reticulated-giraffe,"Tall, easy for kids to spot",
hong-kong-ocean-park,Ocean Park Hong Kong,Hong Kong,Hong Kong,2,template:generic_zoo,Lion,1,animal,template,african-lion,Iconic big cat; often near savanna,
hong-kong-ocean-park,Ocean Park Hong Kong,Hong Kong,Hong Kong,2,template:generic_zoo,Children's zoo / farm,2,zone,template,,Rest + little kids reset,
hong-kong-ocean-park,Ocean Park Hong Kong,Hong Kong,Hong Kong,2,template:generic_zoo,Gorilla or large ape,2,animal,template,western-lowland-gorilla,Primate house highlight,
hong-kong-ocean-park,Ocean Park Hong Kong,Hong Kong,Hong Kong,2,template:generic_zoo,Penguin,2,animal,template,african-penguin,"Active, kid magnet",
hong-kong-ocean-park,Ocean Park Hong Kong,Hong Kong,Hong Kong,2,template:generic_zoo,Tiger,2,animal,template,sumatran-tiger,Stripes; popular photo stop,
hong-kong-ocean-park,Ocean Park Hong Kong,Hong Kong,Hong Kong,2,template:generic_zoo,Otter,3,animal,template,asian-small-clawed-otter,Active water play,
hong-kong-ocean-park,Ocean Park Hong Kong,Hong Kong,Hong Kong,2,template:generic_zoo,Playground / splash if open,3,experience,template,,Energy burn between animals,
hong-kong-ocean-park,Ocean Park Hong Kong,Hong Kong,Hong Kong,2,template:generic_zoo,Red panda,3,animal,template,red-panda,Cute climber; not giant panda,
hong-kong-ocean-park,Ocean Park Hong Kong,Hong Kong,Hong Kong,2,template:generic_zoo,Zebra,3,animal,template,zebra,Pattern hunt,
hong-kong-ocean-park,Ocean Park Hong Kong,Hong Kong,Hong Kong,2,template:generic_zoo,Tortoise,4,animal,template,galapagos-tortoise,"Slow, close views",
osaka-aquarium,Osaka Aquarium Kaiyukan,Osaka,Japan,2,template:generic_aquarium,Ray / touch pool if open,1,animal,template,stingray,Interactive,
osaka-aquarium,Osaka Aquarium Kaiyukan,Osaka,Japan,2,template:generic_aquarium,Shark,1,animal,template,shark,Hero tank,
osaka-aquarium,Osaka Aquarium Kaiyukan,Osaka,Japan,2,template:generic_aquarium,Tunnel / underwater walk,1,experience,template,,Signature aquarium moment,
osaka-aquarium,Osaka Aquarium Kaiyukan,Osaka,Japan,2,template:generic_aquarium,Jellyfish,2,animal,template,jellyfish,Mesmerizing for toddlers,
osaka-aquarium,Osaka Aquarium Kaiyukan,Osaka,Japan,2,template:generic_aquarium,Octopus,2,animal,template,octopus,Hide-and-seek fun,
osaka-aquarium,Osaka Aquarium Kaiyukan,Osaka,Japan,2,template:generic_aquarium,Penguin (if present),2,animal,template,african-penguin,Many aquariums have them,
osaka-aquarium,Osaka Aquarium Kaiyukan,Osaka,Japan,2,template:generic_aquarium,Sea turtle,2,animal,template,sea-turtle,Easy ID,
osaka-aquarium,Osaka Aquarium Kaiyukan,Osaka,Japan,2,template:generic_aquarium,Clownfish / reef,3,animal,template,clownfish,Color pop,
osaka-aquarium,Osaka Aquarium Kaiyukan,Osaka,Japan,2,template:generic_aquarium,Seahorse,3,animal,template,seahorse,Small find challenge,
georgia-aquarium,Georgia Aquarium,Atlanta,United States,2,template:generic_aquarium,Ray / touch pool if open,1,animal,template,stingray,Interactive,
georgia-aquarium,Georgia Aquarium,Atlanta,United States,2,template:generic_aquarium,Shark,1,animal,template,shark,Hero tank,
georgia-aquarium,Georgia Aquarium,Atlanta,United States,2,template:generic_aquarium,Tunnel / underwater walk,1,experience,template,,Signature aquarium moment,
georgia-aquarium,Georgia Aquarium,Atlanta,United States,2,template:generic_aquarium,Jellyfish,2,animal,template,jellyfish,Mesmerizing for toddlers,
georgia-aquarium,Georgia Aquarium,Atlanta,United States,2,template:generic_aquarium,Octopus,2,animal,template,octopus,Hide-and-seek fun,
georgia-aquarium,Georgia Aquarium,Atlanta,United States,2,template:generic_aquarium,Penguin (if present),2,animal,template,african-penguin,Many aquariums have them,
georgia-aquarium,Georgia Aquarium,Atlanta,United States,2,template:generic_aquarium,Sea turtle,2,animal,template,sea-turtle,Easy ID,
georgia-aquarium,Georgia Aquarium,Atlanta,United States,2,template:generic_aquarium,Clownfish / reef,3,animal,template,clownfish,Color pop,
georgia-aquarium,Georgia Aquarium,Atlanta,United States,2,template:generic_aquarium,Seahorse,3,animal,template,seahorse,Small find challenge,
fort-worth-zoo,Fort Worth Zoo,Fort Worth,United States,2,template:generic_zoo,Elephant,1,animal,template,african-elephant,"Large, memorable; confirm African vs Asian",
fort-worth-zoo,Fort Worth Zoo,Fort Worth,United States,2,template:generic_zoo,Giraffe,1,animal,template,reticulated-giraffe,"Tall, easy for kids to spot",
fort-worth-zoo,Fort Worth Zoo,Fort Worth,United States,2,template:generic_zoo,Lion,1,animal,template,african-lion,Iconic big cat; often near savanna,
fort-worth-zoo,Fort Worth Zoo,Fort Worth,United States,2,template:generic_zoo,Children's zoo / farm,2,zone,template,,Rest + little kids reset,
fort-worth-zoo,Fort Worth Zoo,Fort Worth,United States,2,template:generic_zoo,Gorilla or large ape,2,animal,template,western-lowland-gorilla,Primate house highlight,
fort-worth-zoo,Fort Worth Zoo,Fort Worth,United States,2,template:generic_zoo,Penguin,2,animal,template,african-penguin,"Active, kid magnet",
fort-worth-zoo,Fort Worth Zoo,Fort Worth,United States,2,template:generic_zoo,Tiger,2,animal,template,sumatran-tiger,Stripes; popular photo stop,
fort-worth-zoo,Fort Worth Zoo,Fort Worth,United States,2,template:generic_zoo,Otter,3,animal,template,asian-small-clawed-otter,Active water play,
fort-worth-zoo,Fort Worth Zoo,Fort Worth,United States,2,template:generic_zoo,Playground / splash if open,3,experience,template,,Energy burn between animals,
fort-worth-zoo,Fort Worth Zoo,Fort Worth,United States,2,template:generic_zoo,Red panda,3,animal,template,red-panda,Cute climber; not giant panda,
fort-worth-zoo,Fort Worth Zoo,Fort Worth,United States,2,template:generic_zoo,Zebra,3,animal,template,zebra,Pattern hunt,
fort-worth-zoo,Fort Worth Zoo,Fort Worth,United States,2,template:generic_zoo,Tortoise,4,animal,template,galapagos-tortoise,"Slow, close views",
houston-zoo,Houston Zoo,Houston,United States,2,template:generic_zoo,Elephant,1,animal,template,african-elephant,"Large, memorable; confirm African vs Asian",
houston-zoo,Houston Zoo,Houston,United States,2,template:generic_zoo,Giraffe,1,animal,template,reticulated-giraffe,"Tall, easy for kids to spot",
houston-zoo,Houston Zoo,Houston,United States,2,template:generic_zoo,Lion,1,animal,template,african-lion,Iconic big cat; often near savanna,
houston-zoo,Houston Zoo,Houston,United States,2,template:generic_zoo,Children's zoo / farm,2,zone,template,,Rest + little kids reset,
houston-zoo,Houston Zoo,Houston,United States,2,template:generic_zoo,Gorilla or large ape,2,animal,template,western-lowland-gorilla,Primate house highlight,
houston-zoo,Houston Zoo,Houston,United States,2,template:generic_zoo,Penguin,2,animal,template,african-penguin,"Active, kid magnet",
houston-zoo,Houston Zoo,Houston,United States,2,template:generic_zoo,Tiger,2,animal,template,sumatran-tiger,Stripes; popular photo stop,
houston-zoo,Houston Zoo,Houston,United States,2,template:generic_zoo,Otter,3,animal,template,asian-small-clawed-otter,Active water play,
houston-zoo,Houston Zoo,Houston,United States,2,template:generic_zoo,Playground / splash if open,3,experience,template,,Energy burn between animals,
houston-zoo,Houston Zoo,Houston,United States,2,template:generic_zoo,Red panda,3,animal,template,red-panda,Cute climber; not giant panda,
houston-zoo,Houston Zoo,Houston,United States,2,template:generic_zoo,Zebra,3,animal,template,zebra,Pattern hunt,
houston-zoo,Houston Zoo,Houston,United States,2,template:generic_zoo,Tortoise,4,animal,template,galapagos-tortoise,"Slow, close views",
kennedy-space-center,Kennedy Space Center,Merritt Island,United States,2,template:generic_science,Dinosaur / fossil hall,1,exhibit,template,sci-dinosaur,,
kennedy-space-center,Kennedy Space Center,Merritt Island,United States,2,template:generic_science,Hands-on lab / makerspace,1,exhibit,template,sci-hands-on,,
kennedy-space-center,Kennedy Space Center,Merritt Island,United States,2,template:generic_science,Live animal / aquarium corner,2,exhibit,template,sci-aquarium-zone,,
kennedy-space-center,Kennedy Space Center,Merritt Island,United States,2,template:generic_science,Outdoor play,2,zone,template,cm-outdoor,,
kennedy-space-center,Kennedy Space Center,Merritt Island,United States,2,template:generic_science,Planet / space area,2,exhibit,template,sci-planet,,
kennedy-space-center,Kennedy Space Center,Merritt Island,United States,2,template:generic_science,Toddler soft space,2,zone,template,cm-toddler-garden,,
national-zoo,Smithsonian National Zoo,Washington,United States,2,template:generic_zoo,Elephant,1,animal,template,african-elephant,"Large, memorable; confirm African vs Asian",
national-zoo,Smithsonian National Zoo,Washington,United States,2,template:generic_zoo,Giraffe,1,animal,template,reticulated-giraffe,"Tall, easy for kids to spot",
national-zoo,Smithsonian National Zoo,Washington,United States,2,template:generic_zoo,Lion,1,animal,template,african-lion,Iconic big cat; often near savanna,
national-zoo,Smithsonian National Zoo,Washington,United States,2,template:generic_zoo,Children's zoo / farm,2,zone,template,,Rest + little kids reset,
national-zoo,Smithsonian National Zoo,Washington,United States,2,template:generic_zoo,Gorilla or large ape,2,animal,template,western-lowland-gorilla,Primate house highlight,
national-zoo,Smithsonian National Zoo,Washington,United States,2,template:generic_zoo,Penguin,2,animal,template,african-penguin,"Active, kid magnet",
national-zoo,Smithsonian National Zoo,Washington,United States,2,template:generic_zoo,Tiger,2,animal,template,sumatran-tiger,Stripes; popular photo stop,
national-zoo,Smithsonian National Zoo,Washington,United States,2,template:generic_zoo,Otter,3,animal,template,asian-small-clawed-otter,Active water play,
national-zoo,Smithsonian National Zoo,Washington,United States,2,template:generic_zoo,Playground / splash if open,3,experience,template,,Energy burn between animals,
national-zoo,Smithsonian National Zoo,Washington,United States,2,template:generic_zoo,Red panda,3,animal,template,red-panda,Cute climber; not giant panda,
national-zoo,Smithsonian National Zoo,Washington,United States,2,template:generic_zoo,Zebra,3,animal,template,zebra,Pattern hunt,
national-zoo,Smithsonian National Zoo,Washington,United States,2,template:generic_zoo,Tortoise,4,animal,template,galapagos-tortoise,"Slow, close views",
ecoparque-ba,Ecoparque Buenos Aires,Buenos Aires,Argentina,8,template:generic_zoo,Elephant,1,animal,template,african-elephant,"Large, memorable; confirm African vs Asian",
ecoparque-ba,Ecoparque Buenos Aires,Buenos Aires,Argentina,8,template:generic_zoo,Giraffe,1,animal,template,reticulated-giraffe,"Tall, easy for kids to spot",
ecoparque-ba,Ecoparque Buenos Aires,Buenos Aires,Argentina,8,template:generic_zoo,Lion,1,animal,template,african-lion,Iconic big cat; often near savanna,
ecoparque-ba,Ecoparque Buenos Aires,Buenos Aires,Argentina,8,template:generic_zoo,Children's zoo / farm,2,zone,template,,Rest + little kids reset,
ecoparque-ba,Ecoparque Buenos Aires,Buenos Aires,Argentina,8,template:generic_zoo,Gorilla or large ape,2,animal,template,western-lowland-gorilla,Primate house highlight,
ecoparque-ba,Ecoparque Buenos Aires,Buenos Aires,Argentina,8,template:generic_zoo,Penguin,2,animal,template,african-penguin,"Active, kid magnet",
ecoparque-ba,Ecoparque Buenos Aires,Buenos Aires,Argentina,8,template:generic_zoo,Tiger,2,animal,template,sumatran-tiger,Stripes; popular photo stop,
ecoparque-ba,Ecoparque Buenos Aires,Buenos Aires,Argentina,8,template:generic_zoo,Otter,3,animal,template,asian-small-clawed-otter,Active water play,
ecoparque-ba,Ecoparque Buenos Aires,Buenos Aires,Argentina,8,template:generic_zoo,Playground / splash if open,3,experience,template,,Energy burn between animals,
ecoparque-ba,Ecoparque Buenos Aires,Buenos Aires,Argentina,8,template:generic_zoo,Red panda,3,animal,template,red-panda,Cute climber; not giant panda,
ecoparque-ba,Ecoparque Buenos Aires,Buenos Aires,Argentina,8,template:generic_zoo,Zebra,3,animal,template,zebra,Pattern hunt,
ecoparque-ba,Ecoparque Buenos Aires,Buenos Aires,Argentina,8,template:generic_zoo,Tortoise,4,animal,template,galapagos-tortoise,"Slow, close views",
adelaide-zoo,Adelaide Zoo,Adelaide,Australia,8,template:generic_zoo,Elephant,1,animal,template,african-elephant,"Large, memorable; confirm African vs Asian",
adelaide-zoo,Adelaide Zoo,Adelaide,Australia,8,template:generic_zoo,Giraffe,1,animal,template,reticulated-giraffe,"Tall, easy for kids to spot",
adelaide-zoo,Adelaide Zoo,Adelaide,Australia,8,template:generic_zoo,Lion,1,animal,template,african-lion,Iconic big cat; often near savanna,
adelaide-zoo,Adelaide Zoo,Adelaide,Australia,8,template:generic_zoo,Children's zoo / farm,2,zone,template,,Rest + little kids reset,
adelaide-zoo,Adelaide Zoo,Adelaide,Australia,8,template:generic_zoo,Gorilla or large ape,2,animal,template,western-lowland-gorilla,Primate house highlight,
adelaide-zoo,Adelaide Zoo,Adelaide,Australia,8,template:generic_zoo,Penguin,2,animal,template,african-penguin,"Active, kid magnet",
adelaide-zoo,Adelaide Zoo,Adelaide,Australia,8,template:generic_zoo,Tiger,2,animal,template,sumatran-tiger,Stripes; popular photo stop,
adelaide-zoo,Adelaide Zoo,Adelaide,Australia,8,template:generic_zoo,Otter,3,animal,template,asian-small-clawed-otter,Active water play,
adelaide-zoo,Adelaide Zoo,Adelaide,Australia,8,template:generic_zoo,Playground / splash if open,3,experience,template,,Energy burn between animals,
adelaide-zoo,Adelaide Zoo,Adelaide,Australia,8,template:generic_zoo,Red panda,3,animal,template,red-panda,Cute climber; not giant panda,
adelaide-zoo,Adelaide Zoo,Adelaide,Australia,8,template:generic_zoo,Zebra,3,animal,template,zebra,Pattern hunt,
adelaide-zoo,Adelaide Zoo,Adelaide,Australia,8,template:generic_zoo,Tortoise,4,animal,template,galapagos-tortoise,"Slow, close views",
perth-zoo,Perth Zoo,Perth,Australia,8,template:generic_zoo,Elephant,1,animal,template,african-elephant,"Large, memorable; confirm African vs Asian",
perth-zoo,Perth Zoo,Perth,Australia,8,template:generic_zoo,Giraffe,1,animal,template,reticulated-giraffe,"Tall, easy for kids to spot",
perth-zoo,Perth Zoo,Perth,Australia,8,template:generic_zoo,Lion,1,animal,template,african-lion,Iconic big cat; often near savanna,
perth-zoo,Perth Zoo,Perth,Australia,8,template:generic_zoo,Children's zoo / farm,2,zone,template,,Rest + little kids reset,
perth-zoo,Perth Zoo,Perth,Australia,8,template:generic_zoo,Gorilla or large ape,2,animal,template,western-lowland-gorilla,Primate house highlight,
perth-zoo,Perth Zoo,Perth,Australia,8,template:generic_zoo,Penguin,2,animal,template,african-penguin,"Active, kid magnet",
perth-zoo,Perth Zoo,Perth,Australia,8,template:generic_zoo,Tiger,2,animal,template,sumatran-tiger,Stripes; popular photo stop,
perth-zoo,Perth Zoo,Perth,Australia,8,template:generic_zoo,Otter,3,animal,template,asian-small-clawed-otter,Active water play,
perth-zoo,Perth Zoo,Perth,Australia,8,template:generic_zoo,Playground / splash if open,3,experience,template,,Energy burn between animals,
perth-zoo,Perth Zoo,Perth,Australia,8,template:generic_zoo,Red panda,3,animal,template,red-panda,Cute climber; not giant panda,
perth-zoo,Perth Zoo,Perth,Australia,8,template:generic_zoo,Zebra,3,animal,template,zebra,Pattern hunt,
perth-zoo,Perth Zoo,Perth,Australia,8,template:generic_zoo,Tortoise,4,animal,template,galapagos-tortoise,"Slow, close views",
vienna-zoo,Schönbrunn Zoo,Vienna,Austria,8,template:generic_zoo,Elephant,1,animal,template,african-elephant,"Large, memorable; confirm African vs Asian",
vienna-zoo,Schönbrunn Zoo,Vienna,Austria,8,template:generic_zoo,Giraffe,1,animal,template,reticulated-giraffe,"Tall, easy for kids to spot",
vienna-zoo,Schönbrunn Zoo,Vienna,Austria,8,template:generic_zoo,Lion,1,animal,template,african-lion,Iconic big cat; often near savanna,
vienna-zoo,Schönbrunn Zoo,Vienna,Austria,8,template:generic_zoo,Children's zoo / farm,2,zone,template,,Rest + little kids reset,
vienna-zoo,Schönbrunn Zoo,Vienna,Austria,8,template:generic_zoo,Gorilla or large ape,2,animal,template,western-lowland-gorilla,Primate house highlight,
vienna-zoo,Schönbrunn Zoo,Vienna,Austria,8,template:generic_zoo,Penguin,2,animal,template,african-penguin,"Active, kid magnet",
